Type,Index,0800,0900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,0000,0100,0200,0300,0400,0500,0600,0700
Actual,1,1106.41791,1078.208955,1075.074627,1068.80597,1084.477612,1118.059701,1205.373134,1228.208955,1200.0,1204.029851,1193.283582,1171.791045,1172.238806,1169.552239,1155.223881,1160.149254,1145.820896,1309.253731,1461.492537,1410.895522,1387.164179,1331.641791,1247.462687,1165.970149
Forecast,1,1102.675901,1082.937195,1079.796946,1078.451125,1099.087045,1156.060129,1233.220526,1220.659531,1204.061074,1209.444357,1181.182119,1174.004407,1174.901621,1161.89202,1157.40595,1161.89202,1193.743113,1409.074453,1428.364552,1406.831418,1371.391469,1296.922714,1210.790178,1138.564458
Simulation,1,1111.2559222838493,1094.6742626491546,1073.2835567876518,1086.7996478260943,1097.3222899999998,1156.0831787091936,1227.5050711522056,1204.5398082157244,1182.2658575889145,1178.950892078254,1160.0286807693499,1113.9605721019161,1105.3492323028806,1106.2959813453922,1099.4232525571572,1161.6176824840693,1199.846725290108,1439.7978550945159,1459.3614183087589,1430.8323327731275,1368.237002810405,1323.2591370867622,1219.1851233500693,1157.703420116871
Simulation,2,1088.149941690504,1080.6076905289212,1078.1275750246502,1073.4726540553465,1073.676555134342,1154.1407373099178,1276.2527557445521,1247.5365636840318,1198.3518831448166,1218.113503881145,1202.155069413806,1190.2266039117717,1196.9586071199735,1201.0983000703827,1178.1009974541873,1160.2559375412923,1198.1168757973335,1425.1123104747887,1424.578640879442,1324.7596109094081,1397.86747689617,1289.7994752214793,1215.0096917089952,1123.1893381187244
Simulation,3,1125.8148973992515,1115.7448217469987,1085.1894963683028,1111.834509834484,1112.5217976098756,1164.6550919548001,1254.308073657676,1222.977697542104,1201.5163043147968,1253.8578415276172,1218.8747326805876,1180.0249502532986,1190.4538941303929,1186.0300144411526,1177.4782985936995,1167.7139271450067,1236.8418040212841,1395.8864094835692,1443.44621315087,1417.6311544412229,1373.5490417951532,1293.4650647400913,1198.0150246490095,1134.2808744846975
Simulation,4,1096.2813391986112,1112.7687908417859,1057.7828168574229,1029.6906123397828,1065.1503952487003,1153.2944941894727,1196.7777266497817,1188.8469667470433,1168.8104514688523,1190.817666130978,1126.882374718239,1156.432571750792,1172.445307877969,1151.3789988632484,1152.8141538379002,1152.2272038807491,1220.155804280795,1394.6750597525986,1470.7841407645478,1427.0276643048128,1401.3179077246662,1335.869174356511,1261.2242079917833,1135.64067215186
Simulation,5,1127.4791167088897,1084.179839571951,1079.5049474211985,1088.3271491868868,1124.4759966143777,1153.848316283064,1221.6201878645832,1229.883656978235,1201.6258841590254,1213.7056144392745,1187.9860914457902,1174.9783321688083,1187.5561475381837,1152.355035633396,1157.5639706940979,1181.7075443240026,1193.0060734770873,1437.6050593371644,1415.1479783230757,1403.5119812347482,1384.1783640395224,1275.9400484665648,1218.7239359009084,1137.5040098453408
Simulation,6,1050.6666260959723,1047.2221569069036,1075.0099775417762,1070.8923960144664,1103.282112401676,1142.8982145613174,1172.2372410535168,1223.5804590983516,1187.61306433297,1213.240469189997,1177.421567809977,1172.841529887611,1194.960944648861,1169.8720567349537,1171.5643322164021,1144.6742678144863,1163.5569166298399,1413.0265877527638,1417.824526408984,1384.661053399871,1303.2713610410235,1248.6633481845683,1185.58965250644,1135.958512602405
Simulation,7,1112.1501404695655,1079.4119452421814,1088.2456064441135,1079.3712492339623,1104.1003772548272,1171.6387229561087,1229.6500786430622,1226.5126100605712,1219.5791201542017,1237.4925940834137,1201.3423030326596,1198.752601538626,1173.7778984775698,1188.011098273223,1173.0966827411855,1156.7157730402826,1141.6451063192576,1360.1974128156012,1391.7599106984553,1381.5782391052005,1323.0106838495483,1297.9284561258035,1209.6210994434537,1099.3628089814167
